source	candidate	gene_or_target	compound	call	pass_count	failed_gates	reachable_modality	direct_or_foundation_or_response	cross_disease_state	ms_anchor	genetic_or_target_resolution	prior_not_blocked	safety_direction_clear	source_not_demoted	score	blocker_text	mechanism	modality	direction
wave81_perturbation_first	PPARG	PPARG		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;direct_or_foundation_or_response;cross_disease_state;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	True	False	False	True	False	5.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave83_modality_class	GPR183_oxysterol_gradient	GPR183		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	True	False	False	False	4.8	biochemical feature support is absent or underpowered NO_GO_WAVE72 cross_disease_cellstate;ms_anchor;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels nan nan nan False  |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  |  |  |  |  |   	GPR183_oxysterol_gradient	small molecule or receptor/enzyme modulation	GPR183_oxysterol_gradient
wave83_modality_class	LILRB2_INHIBITORY_RECEPTOR	LILRB2		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	True	False	False	False	4.8	some target-level signal exists but MS, specificity, model direction, or intervention route is insufficient PARK_LILRB_DIRECTIONALLY_UNRESOLVED cross_disease_cellstate;ms_anchor;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	LILRB2 immune inhibitory-receptor modulation	antibody, agonist, antagonist, or ligand engineering depending on direction	unresolved: restore inhibitory signaling versus block myeloid suppression
wave83_modality_class	DAP_RESIDUAL_ROUTE	DAP		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;direct_or_foundation_or_response;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	False	True	True	False	False	False	False	4.7	no_reachable_modality;no_genetic_target_resolution;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels      no_target_resolved_coloc_or_mr   NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 	intracellular ribosome/autophagy protein, no target-resolved genetics, no surface/secreted route	none credible for selective systemic therapy	unresolved; expression recurrence suggests state marker, not whether DAP activity should be inhibited or restored
wave83_modality_class	FAM49B_RESIDUAL_ROUTE	FAM49B		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	True	True	False	False	False	False	False	4.7	no_reachable_modality;no_genetic_target_resolution;no_ms_anchor;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	no MS anchor, no chemistry, no target-resolution genetics, and screen FDR did not validate in prior Wave71 notes	none mature; intracellular actin/Rac regulatory biology	unresolved; efferocytosis screen suggests loss may improve uptake, but disease-state expression is weak and not MS anchored
wave83_modality_class	GPR65_ACID_SENSING_GPCR	GPR65		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	True	False	False	False	4.4	GPR65 remains a plausible biology axis but not a V3 finding: target-resolved direction, non-IBD coloc, and disease-cell agonist/PAM perturbation are missing, while public literature/patent prior art already covers autoimmune GPR65 modulation. NO_GO_GPR65_PRIOR_ART_AND_LOCAL_CELLSTATE_MISMATCH cross_disease_cellstate;ms_anchor;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels nan prior_branch_blocker_or_directionality_unresolved nan True  | prior_branch_blocker_or_directionality_unresolved | no_po	GPR65/TDAG8 pH-sensing immune modulation	small-molecule agonist/PAM or GPCR modulator	restore or bias GPR65 signaling in acidic inflammatory tissue
wave83_modality_class	LYN_RESIDUAL_ROUTE	LYN		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	True	True	False	False	False	False	False	4.2	no_reachable_modality;no_genetic_target_resolution;no_ms_anchor;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	SRC-family broad selectivity/safety liability, no MS anchor, and no target-resolved genetics in Wave81	kinase inhibitors exist for SRC-family biology, but not with LYN-selective autoimmune-myeloid specificity here	unresolved; Wave70C model signal is an inhibitory-receptor comparator, not a safe LYN intervention direction
wave126_l1000_reversal	BRD-A19500257	HSP90AA1	geldanamycin	NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	True	False	False	False	False	False	True	False	4.0	recurrent_reversal;not_toxic_or_steroid;mechanism_class_relevant;prior_triage_not_no_go;promotion_gate_open NO_GO oncology/cell-cycle/stress target HSP90AA1 NO_GO 	HSP inhibitor	small molecule L1000 reversal	reverse disease-state signature
wave81_perturbation_first	CASP8	CASP8		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;direct_or_foundation_or_response;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	True	False	False	False	True	False	4.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave81_perturbation_first	CCDC88B	CCDC88B		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	True	False	False	False	False	False	4.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support nan nan nan False  |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | insufficient_independent_convergence_after_guardrails |  |  |  |  nan   NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION		candidate modality channel	
wave81_perturbation_first	CCL20	CCL20		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	True	False	False	False	False	False	4.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support nan nan nan True  |  | no_strong_ms_anchor;no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support |  | no_strong_ms_anchor;no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support |  | generic_ifn_cytokine_or_chemokine_axis; prior_art_or_trial_saturation; reachable protein class by UniProt location/features |  |  |  |  no_target_resolved_coloc_or_mr   NO_REOPEN_INSUFFICIENT_CONVERGENCE can		candidate modality channel	
wave83_modality_class	CD9_RESIDUAL_ROUTE	CD9		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;cross_disease_state;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	True	False	True	False	False	False	False	4.0	no_reachable_modality;no_genetic_target_resolution;insufficient_cross_disease_breadth;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;cross_disease_cellstate;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	tetraspanin pleiotropy, no genetics, no cross-disease breadth in Wave81, and prior Wave71 flags disease-state direction conflict	antibody or tetraspanin-targeted biologic is technically possible but biologically broad	unresolved; Wave81 only shows efferocytosis screen and MS-expression signal, not whether CD9 should be reduced or restored
wave83_modality_class	DAB2_RESIDUAL_ROUTE	DAB2		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;cross_disease_state;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	True	False	True	False	False	False	False	4.0	no_reachable_modality;no_genetic_target_resolution;insufficient_cross_disease_breadth;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;cross_disease_cellstate;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	no genetics, no broad recurrence, no surface/secreted route, and no target chemistry in local artifacts	none mature; intracellular adaptor/endocytic protein	unresolved; efferocytosis screen signal does not define a clinically reachable DAB2 intervention
wave81_perturbation_first	FCGR2A	FCGR2A		NO_MODALITY_FIRST_CANDIDATE	2	cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	True	False	False	False	False	False	False	4.0	Fc receptor direction and safety blocked NO_REOPEN_BLOCKED_BRANCH Fc receptor direction and safety blocked Fc_receptor_directionality_and_safety nan nan True Fc_receptor_directionality_and_safety |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | closed_fc_receptor_branch |  | Fc_receptor_directionality_and_safety |  |  nan   NO_REOPEN_BLOCKED_BRANCH Fc receptor direction and safety bl		candidate modality channel	
wave81_perturbation_first	FCGRT	FCGRT		NO_MODALITY_FIRST_CANDIDATE	2	reachable_modality;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	True	False	False	False	False	True	False	4.0	prior global survivor audit marked a blocked branch NO_REOPEN_BLOCKED_BRANCH prior global survivor audit marked a blocked branch 	wave37:KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR		
wave81_perturbation_first	HDAC7	HDAC7		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	True	False	False	False	False	False	True	False	4.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support      nan   NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 		candidate modality channel	
wave83_modality_class	LILRB4_INHIBITORY_RECEPTOR	LILRB4		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	True	False	False	False	4.0	some target-level signal exists but MS, specificity, model direction, or intervention route is insufficient PARK_LILRB_DIRECTIONALLY_UNRESOLVED cross_disease_cellstate;ms_anchor;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	LILRB4 immune inhibitory-receptor modulation	antibody, agonist, antagonist, or ligand engineering depending on direction	unresolved: restore inhibitory signaling versus block myeloid suppression
wave83_modality_class	LILRB5_INHIBITORY_RECEPTOR	LILRB5		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	True	False	False	False	False	False	True	False	4.0	does not pass target-level local gates NO_GO_LILRB_LOCAL_AUDIT cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	LILRB5 immune inhibitory-receptor modulation	antibody, agonist, antagonist, or ligand engineering depending on direction	unresolved: restore inhibitory signaling versus block myeloid suppression
wave83_modality_class	SLAMF7_SIGNAL_BIAS	SLAMF7		NO_MODALITY_FIRST_CANDIDATE	2	cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	True	False	False	False	False	False	False	4.0	NO_GO_NO_HUMAN_DISEASE_ANCHOR;NO_GO_WRONG_OR_UNKNOWN_DIRECTION;NO_GO_GENERIC_INFLAMMATION_ONLY;NO_GO_REPAIR_GUARDRAIL_FAIL;NO_GO_HOST_DEFENSE_OR_TOXICITY_FAIL;NO_GO_NO_CROSS_DISEASE_REPLICATION;NO_GO_PRIOR_ART_BLOCKED_OR_UNSEARCHED PARK_ASSAY_DESIGN cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	SLAMF7 engagement or antagonism in myeloid/APC states	antibody_or_biologic_hypothetical	antagonize_or_signal_bias_required_if_any
wave81_perturbation_first	SP110	SP110		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	True	False	False	False	False	False	4.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support nan nan nan False  |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | insufficient_independent_convergence_after_guardrails |  |  |  |     NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION		candidate modality channel	
wave81_perturbation_first	TNFSF15	TNFSF15		NO_MODALITY_FIRST_CANDIDATE	2	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	True	False	False	False	False	False	True	False	4.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support nan nan nan False  |  | weak_reachability;no_strong_ms_anchor |  | weak_reachability;no_strong_ms_anchor |  | insufficient_independent_convergence_after_guardrails |  |  |  |  nan   NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION		candidate modality channel	
